rule_id,rule_code,rule_type,part_number,section,development_sub_category,canonical_use_id,canonical_use_name,applies_to
2532,C.14,Control,8,8.2.2.12.15 LOTS H2-H5,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2532,C.14,Control,8,8.2.2.12.15 LOTS H2-H5,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2532,C.14,Control,8,8.2.2.12.15 LOTS H2-H5,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2532,C.14,Control,8,8.2.2.12.15 LOTS H2-H5,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2533,O.01,Objective,8,8.2.3 GRANVILLE LOCAL CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2533,O.01,Objective,8,8.2.3 GRANVILLE LOCAL CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2533,O.01,Objective,8,8.2.3 GRANVILLE LOCAL CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2533,O.01,Objective,8,8.2.3 GRANVILLE LOCAL CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2534,O.02,Objective,8,8.2.3 GRANVILLE LOCAL CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2534,O.02,Objective,8,8.2.3 GRANVILLE LOCAL CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2534,O.02,Objective,8,8.2.3 GRANVILLE LOCAL CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2534,O.02,Objective,8,8.2.3 GRANVILLE LOCAL CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2535,O.03,Objective,8,8.2.3 GRANVILLE LOCAL CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2535,O.03,Objective,8,8.2.3 GRANVILLE LOCAL CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2535,O.03,Objective,8,8.2.3 GRANVILLE LOCAL CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2535,O.03,Objective,8,8.2.3 GRANVILLE LOCAL CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2536,O.04,Objective,8,8.2.3 GRANVILLE LOCAL CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2536,O.04,Objective,8,8.2.3 GRANVILLE LOCAL CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2536,O.04,Objective,8,8.2.3 GRANVILLE LOCAL CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2536,O.04,Objective,8,8.2.3 GRANVILLE LOCAL CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2537,O.01,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2537,O.01,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2537,O.01,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2537,O.01,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2538,O.02,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2538,O.02,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2538,O.02,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2538,O.02,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2539,O.03,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2539,O.03,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2539,O.03,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2539,O.03,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2540,O.04,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2540,O.04,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2540,O.04,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2540,O.04,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2541,O.05,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2541,O.05,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2541,O.05,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2541,O.05,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2542,O.06,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2542,O.06,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2542,O.06,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2542,O.06,Objective,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2543,C.01,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2543,C.01,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2543,C.01,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2543,C.01,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2544,C.02,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2544,C.02,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2544,C.02,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2544,C.02,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2545,C.03,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2545,C.03,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2545,C.03,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2545,C.03,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2546,C.04,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2546,C.04,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2546,C.04,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2546,C.04,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2547,C.05,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2547,C.05,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2547,C.05,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2547,C.05,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2548,C.06,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2548,C.06,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2548,C.06,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2548,C.06,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2549,C.07,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2549,C.07,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2549,C.07,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2549,C.07,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2550,C.08,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2550,C.08,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2550,C.08,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2550,C.08,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2551,C.09,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2551,C.09,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2551,C.09,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2551,C.09,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2552,C.10,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2552,C.10,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2552,C.10,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2552,C.10,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2553,C.11,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2553,C.11,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2553,C.11,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2553,C.11,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2554,C.12,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2554,C.12,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2554,C.12,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2554,C.12,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2555,C.13,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2555,C.13,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2555,C.13,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2555,C.13,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2556,C.14,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2556,C.14,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2556,C.14,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2556,C.14,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2557,C.15,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2557,C.15,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2557,C.15,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2557,C.15,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2558,C.16,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2558,C.16,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2558,C.16,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2558,C.16,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2559,C.17,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2559,C.17,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2559,C.17,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2559,C.17,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2560,C.18,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2560,C.18,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2560,C.18,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2560,C.18,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2561,C.19,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2561,C.19,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2561,C.19,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2561,C.19,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
2562,C.20,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
2562,C.20,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
2562,C.20,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
2562,C.20,Control,8,8.2.3.1 GRANVILLE TOWN CENTRE,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
