id,dcp,rule_code,rule_type,part_number,section,development_group,development_sub_category,canonical_use_id,canonical_use_name,applies_to,applicable_zones
16,bankstown,2.10,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,commercial_premises,Commercial Premises,Centres,
16,bankstown,2.10,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,retail_premises,Retail Premises,Centres,
16,bankstown,2.10,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,office_premises,Office Premises,Centres,
16,bankstown,2.10,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,residential_flat_building,Residential Flat Buildings,Centres,
16,bankstown,2.10,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,shop_top_housing,Shop Top Housing,Centres,
16,bankstown,2.10,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,hotel_motel,Hotel or Motel Accommodation,Centres,
16,bankstown,2.10,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,food_drink_premises,Food and Drink Premises,Centres,
16,bankstown,2.10,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,community_facility,Community Facilities,Centres,
17,bankstown,2.11,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,commercial_premises,Commercial Premises,Centres,
17,bankstown,2.11,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,retail_premises,Retail Premises,Centres,
17,bankstown,2.11,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,office_premises,Office Premises,Centres,
17,bankstown,2.11,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,residential_flat_building,Residential Flat Buildings,Centres,
17,bankstown,2.11,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,shop_top_housing,Shop Top Housing,Centres,
17,bankstown,2.11,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,hotel_motel,Hotel or Motel Accommodation,Centres,
17,bankstown,2.11,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,food_drink_premises,Food and Drink Premises,Centres,
17,bankstown,2.11,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,community_facility,Community Facilities,Centres,
18,bankstown,2.12,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,commercial_premises,Commercial Premises,Centres,
18,bankstown,2.12,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,retail_premises,Retail Premises,Centres,
18,bankstown,2.12,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,office_premises,Office Premises,Centres,
18,bankstown,2.12,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,residential_flat_building,Residential Flat Buildings,Centres,
18,bankstown,2.12,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,shop_top_housing,Shop Top Housing,Centres,
18,bankstown,2.12,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,hotel_motel,Hotel or Motel Accommodation,Centres,
18,bankstown,2.12,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,food_drink_premises,Food and Drink Premises,Centres,
18,bankstown,2.12,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,community_facility,Community Facilities,Centres,
19,bankstown,2.13,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,commercial_premises,Commercial Premises,Centres,
19,bankstown,2.13,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,retail_premises,Retail Premises,Centres,
19,bankstown,2.13,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,office_premises,Office Premises,Centres,
19,bankstown,2.13,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,residential_flat_building,Residential Flat Buildings,Centres,
19,bankstown,2.13,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,shop_top_housing,Shop Top Housing,Centres,
19,bankstown,2.13,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,hotel_motel,Hotel or Motel Accommodation,Centres,
19,bankstown,2.13,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,food_drink_premises,Food and Drink Premises,Centres,
19,bankstown,2.13,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,community_facility,Community Facilities,Centres,
20,bankstown,a,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,commercial_premises,Commercial Premises,Centres,
20,bankstown,a,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,retail_premises,Retail Premises,Centres,
20,bankstown,a,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,office_premises,Office Premises,Centres,
20,bankstown,a,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,residential_flat_building,Residential Flat Buildings,Centres,
20,bankstown,a,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,shop_top_housing,Shop Top Housing,Centres,
20,bankstown,a,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,hotel_motel,Hotel or Motel Accommodation,Centres,
20,bankstown,a,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,food_drink_premises,Food and Drink Premises,Centres,
20,bankstown,a,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,community_facility,Community Facilities,Centres,
21,bankstown,b,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,commercial_premises,Commercial Premises,Centres,
21,bankstown,b,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,retail_premises,Retail Premises,Centres,
21,bankstown,b,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,office_premises,Office Premises,Centres,
21,bankstown,b,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,residential_flat_building,Residential Flat Buildings,Centres,
21,bankstown,b,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,shop_top_housing,Shop Top Housing,Centres,
21,bankstown,b,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,hotel_motel,Hotel or Motel Accommodation,Centres,
21,bankstown,b,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,food_drink_premises,Food and Drink Premises,Centres,
21,bankstown,b,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,community_facility,Community Facilities,Centres,
22,bankstown,c,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,commercial_premises,Commercial Premises,Centres,
22,bankstown,c,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,retail_premises,Retail Premises,Centres,
22,bankstown,c,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,office_premises,Office Premises,Centres,
22,bankstown,c,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,residential_flat_building,Residential Flat Buildings,Centres,
22,bankstown,c,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,shop_top_housing,Shop Top Housing,Centres,
22,bankstown,c,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,hotel_motel,Hotel or Motel Accommodation,Centres,
22,bankstown,c,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,food_drink_premises,Food and Drink Premises,Centres,
22,bankstown,c,Performance Criterion,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,community_facility,Community Facilities,Centres,
1006,bankstown,2.14,Control,A1,Building orientation,Precinct Controls,Centres,commercial_premises,Commercial Premises,Centres,
1006,bankstown,2.14,Control,A1,Building orientation,Precinct Controls,Centres,retail_premises,Retail Premises,Centres,
1006,bankstown,2.14,Control,A1,Building orientation,Precinct Controls,Centres,office_premises,Office Premises,Centres,
1006,bankstown,2.14,Control,A1,Building orientation,Precinct Controls,Centres,residential_flat_building,Residential Flat Buildings,Centres,
1006,bankstown,2.14,Control,A1,Building orientation,Precinct Controls,Centres,shop_top_housing,Shop Top Housing,Centres,
1006,bankstown,2.14,Control,A1,Building orientation,Precinct Controls,Centres,hotel_motel,Hotel or Motel Accommodation,Centres,
1006,bankstown,2.14,Control,A1,Building orientation,Precinct Controls,Centres,food_drink_premises,Food and Drink Premises,Centres,
1006,bankstown,2.14,Control,A1,Building orientation,Precinct Controls,Centres,community_facility,Community Facilities,Centres,
23,bankstown,2.14,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,commercial_premises,Commercial Premises,Centres,
23,bankstown,2.14,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,retail_premises,Retail Premises,Centres,
23,bankstown,2.14,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,office_premises,Office Premises,Centres,
23,bankstown,2.14,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,residential_flat_building,Residential Flat Buildings,Centres,
23,bankstown,2.14,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,shop_top_housing,Shop Top Housing,Centres,
23,bankstown,2.14,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,hotel_motel,Hotel or Motel Accommodation,Centres,
23,bankstown,2.14,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,food_drink_premises,Food and Drink Premises,Centres,
23,bankstown,2.14,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,community_facility,Community Facilities,Centres,
24,bankstown,2.15,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,commercial_premises,Commercial Premises,Centres,
24,bankstown,2.15,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,retail_premises,Retail Premises,Centres,
24,bankstown,2.15,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,office_premises,Office Premises,Centres,
24,bankstown,2.15,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,residential_flat_building,Residential Flat Buildings,Centres,
24,bankstown,2.15,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,shop_top_housing,Shop Top Housing,Centres,
24,bankstown,2.15,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,hotel_motel,Hotel or Motel Accommodation,Centres,
24,bankstown,2.15,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,food_drink_premises,Food and Drink Premises,Centres,
24,bankstown,2.15,Control,A1,1.0 Desired character for the Bankstown CBD mixed use precincts,Precinct Controls,Centres,community_facility,Community Facilities,Centres,
1007,bankstown,2.16,Control,A1,Building design (business and building identification signs),Precinct Controls,Centres,commercial_premises,Commercial Premises,Centres,
1007,bankstown,2.16,Control,A1,Building design (business and building identification signs),Precinct Controls,Centres,retail_premises,Retail Premises,Centres,
1007,bankstown,2.16,Control,A1,Building design (business and building identification signs),Precinct Controls,Centres,office_premises,Office Premises,Centres,
1007,bankstown,2.16,Control,A1,Building design (business and building identification signs),Precinct Controls,Centres,residential_flat_building,Residential Flat Buildings,Centres,
1007,bankstown,2.16,Control,A1,Building design (business and building identification signs),Precinct Controls,Centres,shop_top_housing,Shop Top Housing,Centres,
1007,bankstown,2.16,Control,A1,Building design (business and building identification signs),Precinct Controls,Centres,hotel_motel,Hotel or Motel Accommodation,Centres,
